work_id,doi,field,value,unit,raw,evidence_level,status,quote,locator,checks
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,reference,"Peng Liu et al. (2015). Research on SO&lt;sub&gt;2&lt;/sub&gt; Controlled Release Packaging on the Preservation Performance of ‘Kyoho’ Grapes. Applied Mechanics and Materials, 731, 369-373.",,,metadata_only,grounded_verbatim,,api,
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,doi,10.4028/www.scientific.net/amm.731.369,,,metadata_only,grounded_verbatim,,api,
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,pub_type,conference_paper,,,metadata_only,grounded_verbatim,,api,
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,substrate_polymer,,,,not_stated,not_stated,,,
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,mcp_carrier,,,,not_stated,not_stated,,,
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,antimicrobial,,,,not_stated,not_stated,,,
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,prep_method,,,,not_stated,not_stated,,,
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,manufacturing_temp_c,,,,not_stated,not_stated,,,
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,trigger_mechanism,,,,not_stated,not_stated,,,
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,rh_conditions_pct,,,,not_stated,not_stated,,,
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,storage_temp_c,23±1,°C,23±1,full_text_verified,grounded_numeric,room temperature (23±1°C),abstract,quote_exact;number_found;context_ok
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,mcp_loading,,,,not_stated,not_stated,,,
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,release_method,,,,not_stated,not_stated,,,
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,release_duration,,,,not_stated,not_stated,,,
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,kinetic_model,,,,not_stated,not_stated,,,
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,release_result,,,,not_stated,not_stated,,,
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,produce_tested,Kyoho grapes,,Kyoho grapes,full_text_verified,grounded_verbatim,Kyoho grapes,abstract,quote_exact;substring
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,package_vol_mass,,,,not_stated,not_stated,,,
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,quality_outcomes,"appearance quality, water loss, stem browning, solidity, TSS and TA, rot rate, stem browning index",,"appearance quality, water loss, stem browning, solidity, TSS and TA, rot rate, stem browning index",full_text_verified,grounded_verbatim,"appearance quality, water loss, stem browning, solidity, TSS and TA were tested and analyzed every two days.",abstract,quote_exact;token_prefix
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,mechanical_props,,,,not_stated,not_stated,,,
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,barrier_props,,,,not_stated,not_stated,,,
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,antimicrobial_outcomes,,,,not_stated,not_stated,,,
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,limitations,,,,not_stated,not_stated,,not stated,
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,scaleup_relevance,,,not_assessable,unverifiable,ungrounded_blanked,,not stated,quote_not_locatable
doi:10.4028/www.scientific.net/amm.731.369,10.4028/www.scientific.net/amm.731.369,concept_relevance,core,,core,full_text_verified,inference_from_quote,A with 1-MCP packaging (A-1-MCP bag),abstract,quote_exact;no_new_numbers
doi:10.3390/foods15030484,10.3390/foods15030484,reference,"Liufeng Wang et al. (2026). Chitosan-Based Composite Films Reinforced with Zein–Inulin–Thyme Essential Oil Pickering Emulsion for Enhanced Structural Integrity and Preservation Capacity. Foods, 15, 484.",,,metadata_only,grounded_verbatim,,api,
doi:10.3390/foods15030484,10.3390/foods15030484,doi,10.3390/foods15030484,,,metadata_only,grounded_verbatim,,api,
doi:10.3390/foods15030484,10.3390/foods15030484,pub_type,original_research,,,metadata_only,grounded_verbatim,,api,
doi:10.3390/foods15030484,10.3390/foods15030484,substrate_polymer,chitosan,,chitosan,full_text_verified,grounded_verbatim,chitosan,abstract,quote_exact;substring
doi:10.3390/foods15030484,10.3390/foods15030484,mcp_carrier,,,,not_stated,not_stated,,,
doi:10.3390/foods15030484,10.3390/foods15030484,antimicrobial,thyme essential oil,,thyme essential oil,full_text_verified,grounded_verbatim,thyme essential oil (TEO),abstract,quote_exact;substring
doi:10.3390/foods15030484,10.3390/foods15030484,prep_method,solution_casting,,solution_casting,full_text_verified,grounded_controlled,cast into culture dishes,methods,quote_exact;enum_clamped
doi:10.3390/foods15030484,10.3390/foods15030484,manufacturing_temp_c,35,°C,35,full_text_verified,grounded_numeric,35 °C,methods,quote_exact;number_found;unit_match;context_ok
doi:10.3390/foods15030484,10.3390/foods15030484,trigger_mechanism,,,,not_stated,not_stated,,,
doi:10.3390/foods15030484,10.3390/foods15030484,rh_conditions_pct,,,,not_stated,not_stated,,,
doi:10.3390/foods15030484,10.3390/foods15030484,storage_temp_c,,,,not_stated,not_stated,,,
doi:10.3390/foods15030484,10.3390/foods15030484,mcp_loading,,,,not_stated,not_stated,,,
doi:10.3390/foods15030484,10.3390/foods15030484,release_method,,,,not_stated,not_stated,,,
doi:10.3390/foods15030484,10.3390/foods15030484,release_duration,,,,not_stated,not_stated,,,
doi:10.3390/foods15030484,10.3390/foods15030484,kinetic_model,,,none_reported,unverifiable,ungrounded_blanked,,,quote_not_locatable
doi:10.3390/foods15030484,10.3390/foods15030484,release_result,,,,not_stated,not_stated,,,
doi:10.3390/foods15030484,10.3390/foods15030484,produce_tested,blueberries,,blueberries,full_text_verified,grounded_verbatim,"Fresh blueberries were obtained from Zhanjiang, China.",methods,quote_exact;substring
doi:10.3390/foods15030484,10.3390/foods15030484,package_vol_mass,,,,not_stated,not_stated,,,
doi:10.3390/foods15030484,10.3390/foods15030484,quality_outcomes,"weight loss, firmness decline, pH increase, total soluble solids content, reducing sugar content, appearance/decay",,"weight loss, firmness decline, pH increase, total soluble solids content, reducing sugar content, appearance/decay",full_text_verified,grounded_verbatim,"these films effectively reduced weight loss, minimized firmness decline, suppressed pH increase, and inhibited microbial growth, thereby delaying blueberry spoilage.",abstract,quote_exact;token_overlap:12/13
doi:10.3390/foods15030484,10.3390/foods15030484,mechanical_props,,,"tensile strength (TS), elongation at break (EB), thickness",unverifiable,ungrounded_blanked,The tensile strength (TS) and elongation at break (EB) were determined to characterize the mechanical properties of the prepared films.,results,quote_exact;no_parsable_quantity
doi:10.3390/foods15030484,10.3390/foods15030484,barrier_props,,,"UV light blocking, water vapor permeability (WVP)",unverifiable,ungrounded_blanked,blocked up to 82.22% of UV light in the UVA region (320-400 nm),abstract,quote_exact;no_parsable_quantity
doi:10.3390/foods15030484,10.3390/foods15030484,antimicrobial_outcomes,"inhibition zone diameter, total plate count (TPC), yeasts and molds (Y&M) counts",,"inhibition zone diameter, total plate count (TPC), yeasts and molds (Y&M) counts",full_text_verified,grounded_verbatim,the antibacterial activity was quantified based on the observed inhibition zone diameter.,methods,quote_exact;token_prefix
doi:10.3390/foods15030484,10.3390/foods15030484,limitations,biosafety and migration behavior not evaluated; practical applicability requires further study,,biosafety and migration behavior not evaluated; practical applicability requires further study,full_text_verified,inference_from_quote,"Nevertheless, further studies are necessary to assess the cytotoxicity, sensitization, and migration behavior of the film to fully evaluate its biosafety.",conclusion,quote_exact;no_new_numbers
doi:10.3390/foods15030484,10.3390/foods15030484,scaleup_relevance,low,,low,full_text_verified,inference_from_quote,–VIII) were cast into culture dishes and dried in an oven at 35 °C for 24 h. The dried films were then peeled off and stored for further use. ## 2.5. Characterization of Prepared Films ## 2,methods,quote_repaired;no_new_numbers
doi:10.3390/foods15030484,10.3390/foods15030484,concept_relevance,low,,low,full_text_verified,inference_from_quote,This study highlights the potential of chitosan-based Pickering emulsion active films for food packaging applications.,abstract,quote_exact;no_new_numbers
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,reference,"Niloofar Shirdam et al. (2026). Synthesis, characterization, and evaluation of antimicrobial double-layer mat incorporating nisin and thyme essential oil to enhance food safety. Scientific Reports, 16, 10265.",,,metadata_only,grounded_verbatim,,api,
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,doi,10.1038/s41598-025-34848-w,,,metadata_only,grounded_verbatim,,api,
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,pub_type,original_research,,,metadata_only,grounded_verbatim,,api,
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,substrate_polymer,"chitosan, poly (vinyl alcohol), cellulose acetate",,"chitosan, poly (vinyl alcohol), cellulose acetate",full_text_verified,grounded_verbatim,"The inner layer comprises chitosan/poly (vinyl alcohol) loaded with nisin and Shirazi thyme essential oil (CS/PVA/N/EO), while the outer layer is cellulose acetate containing thyme essential oil (CA/EO).",abstract,quote_exact;substring
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,mcp_carrier,,,,not_stated,not_stated,,,
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,antimicrobial,"nisin, thyme essential oil",,"nisin, thyme essential oil",full_text_verified,grounded_verbatim,loaded with nisin and Shirazi thyme essential oil,abstract,quote_exact;token_overlap:4/4
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,prep_method,electrospinning,,electrospinning,full_text_verified,grounded_controlled,"Solutions were electrospun and characterized by SEM, FTIR, TGA, contact angle, and tensile testing;",abstract,quote_exact;enum_clamped
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,manufacturing_temp_c,90,°C,90,full_text_verified,grounded_numeric,poly (vinyl alcohol) (11% w/v) was dissolved in deionized water under magnetic stirring at 90 °C for 1 h.,methods,quote_exact;number_found;unit_match;context_ok
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,trigger_mechanism,,,,not_stated,not_stated,,,
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,rh_conditions_pct,,,,not_stated,not_stated,,not stated,
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,storage_temp_c,,,,not_stated,not_stated,,not stated,
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,mcp_loading,,,,not_stated,not_stated,,not stated,
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,release_method,,,,not_stated,not_stated,,not stated,
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,release_duration,,,,not_stated,not_stated,,not stated,
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,kinetic_model,,,none_reported,unverifiable,ungrounded_blanked,,not stated,quote_not_locatable
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,release_result,,,,not_stated,not_stated,,not stated,
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,produce_tested,,,,not_stated,not_stated,,,
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,package_vol_mass,,,,not_stated,not_stated,,,
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,quality_outcomes,,,,not_stated,not_stated,,,
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,mechanical_props,elongation at break of 21.66 ± 0.62%,%,elongation at break of 21.66 ± 0.62%,full_text_verified,grounded_numeric,with an elongation at break of 21.66 ± 0.62%. Antimicrobial tests confirmed inhibitory activity against both Lister,abstract,quote_repaired;number_found;context_ok
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,barrier_props,,,,not_stated,not_stated,,,
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,antimicrobial_outcomes,inhibition zones reaching 27.26 ± 1.60 mm for L. monocytogenes and 25.13 ± 1.40 mm for E. coli; reduced L. monocytogenes by 2 logs,,inhibition zones reaching 27.26 ± 1.60 mm for L. monocytogenes and 25.13 ± 1.40 mm for E. coli; reduced L. monocytogenes by 2 logs,full_text_verified,grounded_verbatim,"± 0.62%. Antimicrobial tests confirmed inhibitory activity against both Listeria monocytogenes (L. monocytogenes) and Escherichia coli (E. coli), with inhibition zones reaching 27.26 ± 1.60 mm for L. monocytogenes and 25.13 ± 1.40 mm for E. coli. In the dynamic assay, a 5 × 5 cm, 0.36 mm pad reduced L. monocytogenes",abstract,quote_repaired;token_prefix
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,limitations,"Evaluated only in broth-based model systems with two reference strains, lacking testing in real food matrices, variable storage conditions, migration behavior, release kinetics, sensory impacts, barrier properties, and techno-economic assessments.",,"Evaluated only in broth-based model systems with two reference strains, lacking testing in real food matrices, variable storage conditions, migration behavior, release kinetics, sensory impacts, barrier properties, and techno-economic assessments.",full_text_verified,inference_from_quote,"Antimicrobial performance was evaluated in broth-based model systems using two reference strains, without testing in real food matrices or under variable storage conditions. In addition, migration behavior and release kinetics of nisin and essential oil, sensory impacts, barrier properties, and techno-economic aspects were not assessed.",conclusion,quote_exact;no_new_numbers
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,scaleup_relevance,high,,high,full_text_verified,inference_from_quote,"From an industrial perspective, the double-layer mat aligns with scalable electrospinning routes (multi-nozzle and free-surface systems demonstrated at pilot scale) and can be integrated as drop-in liners or coated inserts on existing PET/PE or paperboard lines, which is typically more cost-effective than full structure replacement.",discussion,quote_exact;no_new_numbers
doi:10.1038/s41598-025-34848-w,10.1038/s41598-025-34848-w,concept_relevance,adjacent_mechanism,,adjacent_mechanism,full_text_verified,inference_from_quote,This novel double-layer design with asymmetric wettability was intended to promote directional and sustained release of bioactive compounds.,introduction,quote_exact;no_new_numbers
doi:10.1038/s41467-025-66554-6,10.1038/s41467-025-66554-6,reference,"Xiuxiu Teng et al. (2025). 4D printed deformation labels with machine learning for monitoring and preservation of respiring climacteric fruits. Nature Communications, 16, 11525.",,,metadata_only,grounded_verbatim,,api,
